İL1,İL2,MESAFE
55,Unnamed: 77,875
56,Unnamed: 77,431
57,Unnamed: 77,1035
58,Unnamed: 77,762
59,Unnamed: 77,1683
60,Unnamed: 77,818
61,Unnamed: 77,556
62,Unnamed: 77,562
63,Unnamed: 77,716
64,Unnamed: 77,1576
65,Unnamed: 77,222
66,Unnamed: 77,985
67,Unnamed: 77,1349
68,Unnamed: 77,1108
69,Unnamed: 77,448
70,Unnamed: 77,1256
71,Unnamed: 77,1128
72,Unnamed: 77,469
73,Unnamed: 77,527
74,Unnamed: 77,1315
75,Unnamed: 77,222
77,Unnamed: 77,1507
78,Unnamed: 77,1250
79,Unnamed: 77,915
80,Unnamed: 77,984
81,Unnamed: 77,1336
İL PLAKA NO,Unnamed: 78,YALOVA
01,Unnamed: 78,905
02,Unnamed: 78,1137
03,Unnamed: 78,346
04,Unnamed: 78,1363
05,Unnamed: 78,628
06,Unnamed: 78,407
07,Unnamed: 78,610
08,Unnamed: 78,1238
09,Unnamed: 78,507
10,Unnamed: 78,218
11,Unnamed: 78,125
12,Unnamed: 78,1292
13,Unnamed: 78,1483
14,Unnamed: 78,217
15,Unnamed: 78,489
16,Unnamed: 78,69
17,Unnamed: 78,335
18,Unnamed: 78,450
19,Unnamed: 78,566
20,Unnamed: 78,501
21,Unnamed: 78,1304
22,Unnamed: 78,410
23,Unnamed: 78,1155
24,Unnamed: 78,998
25,Unnamed: 78,1184
26,Unnamed: 78,219
27,Unnamed: 78,1053
28,Unnamed: 78,879
29,Unnamed: 78,1041
30,Unnamed: 78,1781
31,Unnamed: 78,1101
32,Unnamed: 78,491
33,Unnamed: 78,898
34,Unnamed: 78,178
35,Unnamed: 78,391
36,Unnamed: 78,1386
37,Unnamed: 78,464
38,Unnamed: 78,721
39,Unnamed: 78,387
40,Unnamed: 78,588
41,Unnamed: 78,65
42,Unnamed: 78,572
43,Unnamed: 78,249
44,Unnamed: 78,1058
45,Unnamed: 78,354
46,Unnamed: 78,978
47,Unnamed: 78,1386
48,Unnamed: 78,605
49,Unnamed: 78,1402
50,Unnamed: 78,681
51,Unnamed: 78,761
52,Unnamed: 78,837
53,Unnamed: 78,1090
54,Unnamed: 78,103
55,Unnamed: 78,690
56,Unnamed: 78,1491
57,Unnamed: 78,644
58,Unnamed: 78,847
59,Unnamed: 78,309
60,Unnamed: 78,738
61,Unnamed: 78,1011
62,Unnamed: 78,1121
63,Unnamed: 78,1191
64,Unnamed: 78,387
65,Unnamed: 78,1596
66,Unnamed: 78,620
67,Unnamed: 78,284
68,Unnamed: 78,637
69,Unnamed: 78,1080
70,Unnamed: 78,685
71,Unnamed: 78,479
72,Unnamed: 78,1403
73,Unnamed: 78,1555
74,Unnamed: 78,371
75,Unnamed: 78,1347
76,Unnamed: 78,1507
78,Unnamed: 78,351
79,Unnamed: 78,1116
80,Unnamed: 78,994
81,Unnamed: 78,171
İL PLAKA NO,Unnamed: 79,KARABÜK
01,Unnamed: 79,714
02,Unnamed: 79,945
03,Unnamed: 79,448
04,Unnamed: 79,1106
05,Unnamed: 79,371
06,Unnamed: 79,216
07,Unnamed: 79,735
08,Unnamed: 79,956
09,Unnamed: 79,787
10,Unnamed: 79,567
11,Unnamed: 79,349
12,Unnamed: 79,1007
13,Unnamed: 79,1198
14,Unnamed: 79,134
15,Unnamed: 79,613
16,Unnamed: 79,405
17,Unnamed: 79,684
18,Unnamed: 79,192
19,Unnamed: 79,308
20,Unnamed: 79,669
21,Unnamed: 79,1073
22,Unnamed: 79,629
23,Unnamed: 79,905
24,Unnamed: 79,741
25,Unnamed: 79,926
26,Unnamed: 79,426
27,Unnamed: 79,861
28,Unnamed: 79,597
29,Unnamed: 79,759
30,Unnamed: 79,1533
31,Unnamed: 79,910
32,Unnamed: 79,576
33,Unnamed: 79,707
34,Unnamed: 79,396
35,Unnamed: 79,740
36,Unnamed: 79,1128
37,Unnamed: 79,113
38,Unnamed: 79,529
39,Unnamed: 79,605
40,Unnamed: 79,397
41,Unnamed: 79,286
42,Unnamed: 79,481
43,Unnamed: 79,454
44,Unnamed: 79,826
45,Unnamed: 79,703
46,Unnamed: 79,786
47,Unnamed: 79,1167
48,Unnamed: 79,796
49,Unnamed: 79,1117
50,Unnamed: 79,489
51,Unnamed: 79,570
52,Unnamed: 79,555
53,Unnamed: 79,808
54,Unnamed: 79,249
55,Unnamed: 79,408
56,Unnamed: 79,1260
57,Unnamed: 79,292
58,Unnamed: 79,590
59,Unnamed: 79,527
60,Unnamed: 79,481
61,Unnamed: 79,729
62,Unnamed: 79,864
63,Unnamed: 79,1000
64,Unnamed: 79,560
65,Unnamed: 79,1338
66,Unnamed: 79,428
67,Unnamed: 79,101
68,Unnamed: 79,446
69,Unnamed: 79,834
70,Unnamed: 79,592
71,Unnamed: 79,288
72,Unnamed: 79,1172
73,Unnamed: 79,1364
74,Unnamed: 79,86
75,Unnamed: 79,1065
76,Unnamed: 79,1250
77,Unnamed: 79,351
79,Unnamed: 79,925
80,Unnamed: 79,803
81,Unnamed: 79,180
İL PLAKA NO,Unnamed: 80,KİLİS
01,Unnamed: 80,251
02,Unnamed: 80,210
03,Unnamed: 80,830
04,Unnamed: 80,817
05,Unnamed: 80,639
06,Unnamed: 80,711
07,Unnamed: 80,798
08,Unnamed: 80,885
09,Unnamed: 80,1131
10,Unnamed: 80,1154
11,Unnamed: 80,1011
12,Unnamed: 80,517
13,Unnamed: 80,580
14,Unnamed: 80,899
15,Unnamed: 80,899
16,Unnamed: 80,1083
17,Unnamed: 80,1345
18,Unnamed: 80,741
19,Unnamed: 80,676
20,Unnamed: 80,1012
21,Unnamed: 80,375
22,Unnamed: 80,1394
23,Unnamed: 80,402
24,Unnamed: 80,665
25,Unnamed: 80,691
26,Unnamed: 80,931
27,Unnamed: 80,63
28,Unnamed: 80,753
29,Unnamed: 80,817
30,Unnamed: 80,745
31,Unnamed: 80,146
32,Unnamed: 80,870
33,Unnamed: 80,322
34,Unnamed: 80,1161
35,Unnamed: 80,1157
36,Unnamed: 80,895
37,Unnamed: 80,847
38,Unnamed: 80,393
39,Unnamed: 80,1370
40,Unnamed: 80,528
41,Unnamed: 80,1051
42,Unnamed: 80,609
43,Unnamed: 80,926
44,Unnamed: 80,304
45,Unnamed: 80,1137
46,Unnamed: 80,141
47,Unnamed: 80,388
48,Unnamed: 80,1107
49,Unnamed: 80,624
50,Unnamed: 80,476
51,Unnamed: 80,459
52,Unnamed: 80,744
53,Unnamed: 80,948
54,Unnamed: 80,1014
55,Unnamed: 80,768
56,Unnamed: 80,554
57,Unnamed: 80,893
58,Unnamed: 80,465
59,Unnamed: 80,1292
60,Unnamed: 80,529
61,Unnamed: 80,869
62,Unnamed: 80,538
63,Unnamed: 80,193
64,Unnamed: 80,942
65,Unnamed: 80,739
66,Unnamed: 80,592
67,Unnamed: 80,975
68,Unnamed: 80,520
69,Unnamed: 80,793
70,Unnamed: 80,544
71,Unnamed: 80,637
72,Unnamed: 80,467
73,Unnamed: 80,557
74,Unnamed: 80,993
75,Unnamed: 80,920
76,Unnamed: 80,915
77,Unnamed: 80,1116
78,Unnamed: 80,925
80,Unnamed: 80,159
81,Unnamed: 80,945
İL PLAKA NO,Unnamed: 81,OSMANİYE
01,Unnamed: 81,89
02,Unnamed: 81,244
03,Unnamed: 81,667
04,Unnamed: 81,885
05,Unnamed: 81,602
06,Unnamed: 81,581
07,Unnamed: 81,636
08,Unnamed: 81,909
09,Unnamed: 81,968
10,Unnamed: 81,991
11,Unnamed: 81,874
12,Unnamed: 81,539
13,Unnamed: 81,648
14,Unnamed: 81,777
15,Unnamed: 81,736
16,Unnamed: 81,945
17,Unnamed: 81,1183
18,Unnamed: 81,679
19,Unnamed: 81,640
20,Unnamed: 81,850
21,Unnamed: 81,444
22,Unnamed: 81,1272
23,Unnamed: 81,401
24,Unnamed: 81,677
25,Unnamed: 81,715
26,Unnamed: 81,779
27,Unnamed: 81,123
28,Unnamed: 81,716
29,Unnamed: 81,780
30,Unnamed: 81,814
31,Unnamed: 81,127
32,Unnamed: 81,707
33,Unnamed: 81,159
34,Unnamed: 81,1040
35,Unnamed: 81,994
36,Unnamed: 81,919
37,Unnamed: 81,785
38,Unnamed: 81,356
39,Unnamed: 81,1249
40,Unnamed: 81,466
41,Unnamed: 81,929
42,Unnamed: 81,446
43,Unnamed: 81,764
44,Unnamed: 81,304
45,Unnamed: 81,974
46,Unnamed: 81,105
47,Unnamed: 81,456
48,Unnamed: 81,944
49,Unnamed: 81,648
50,Unnamed: 81,376
51,Unnamed: 81,296
52,Unnamed: 81,707
53,Unnamed: 81,911
54,Unnamed: 81,892
55,Unnamed: 81,731
56,Unnamed: 81,623
57,Unnamed: 81,856
58,Unnamed: 81,428
59,Unnamed: 81,1171
60,Unnamed: 81,492
61,Unnamed: 81,832
62,Unnamed: 81,537
63,Unnamed: 81,262
64,Unnamed: 81,779
65,Unnamed: 81,807
66,Unnamed: 81,555
67,Unnamed: 81,853
68,Unnamed: 81,357
69,Unnamed: 81,801
70,Unnamed: 81,382
71,Unnamed: 81,575
72,Unnamed: 81,535
73,Unnamed: 81,626
74,Unnamed: 81,872
75,Unnamed: 81,944
76,Unnamed: 81,984
77,Unnamed: 81,994
78,Unnamed: 81,803
79,Unnamed: 81,159
81,Unnamed: 81,824
İL PLAKA NO,Unnamed: 82,DÜZCE
01,Unnamed: 82,734
02,Unnamed: 82,966
03,Unnamed: 82,371
04,Unnamed: 82,1192
05,Unnamed: 82,458
06,Unnamed: 82,237
07,Unnamed: 82,636
08,Unnamed: 82,1067
09,Unnamed: 82,688
10,Unnamed: 82,387
11,Unnamed: 82,168
12,Unnamed: 82,1122
13,Unnamed: 82,1312
14,Unnamed: 82,47
15,Unnamed: 82,514
16,Unnamed: 82,225
17,Unnamed: 82,504
18,Unnamed: 82,279
19,Unnamed: 82,395
20,Unnamed: 82,570
21,Unnamed: 82,1133
22,Unnamed: 82,448
23,Unnamed: 82,984
24,Unnamed: 82,827
25,Unnamed: 82,1013
26,Unnamed: 82,244
27,Unnamed: 82,882
28,Unnamed: 82,708
29,Unnamed: 82,870
30,Unnamed: 82,1610
31,Unnamed: 82,931
32,Unnamed: 82,516
33,Unnamed: 82,727
34,Unnamed: 82,216
35,Unnamed: 82,560
36,Unnamed: 82,1215
37,Unnamed: 82,293
38,Unnamed: 82,550
39,Unnamed: 82,425
40,Unnamed: 82,417
41,Unnamed: 82,106
42,Unnamed: 82,501
43,Unnamed: 82,274
44,Unnamed: 82,887
45,Unnamed: 82,523
46,Unnamed: 82,807
47,Unnamed: 82,1215
48,Unnamed: 82,697
49,Unnamed: 82,1231
50,Unnamed: 82,510
51,Unnamed: 82,590
52,Unnamed: 82,666
53,Unnamed: 82,919
54,Unnamed: 82,68
55,Unnamed: 82,519
56,Unnamed: 82,1320
57,Unnamed: 82,473
58,Unnamed: 82,676
59,Unnamed: 82,347
60,Unnamed: 82,567
61,Unnamed: 82,840
62,Unnamed: 82,950
63,Unnamed: 82,1021
64,Unnamed: 82,412
65,Unnamed: 82,1425
66,Unnamed: 82,449
67,Unnamed: 82,113
68,Unnamed: 82,466
69,Unnamed: 82,910
70,Unnamed: 82,613
71,Unnamed: 82,308
72,Unnamed: 82,1232
73,Unnamed: 82,1384
74,Unnamed: 82,201
75,Unnamed: 82,1177
76,Unnamed: 82,1336
77,Unnamed: 82,171
78,Unnamed: 82,180
79,Unnamed: 82,945
80,Unnamed: 82,824
